Lat,Lon,Value
22.9579832418266,105.552361795378,1797.32800292969
22.957974730943,105.55480039081,0
22.9575162419047,105.556749417719,66.3519973754883
22.9574990480718,105.561626587027,768
22.9570799344486,105.552358127368,110.928001403809
22.9566231790239,105.553819436259,56402.6015625
22.9566009157334,105.560159716998,4874.27978515625
22.9557130487583,105.555766602312,691.328002929688
22.9552613952138,105.555764757183,38858.57421875
22.9552579748148,105.556740175415,12
22.9543529554244,105.557224184629,558.400024414063
22.9539030142508,105.556734630593,149.328002929688
22.9538961559113,105.558685447071,58483.23828125
22.9534496483791,105.557220484983,168
22.953031955205,105.547464607372,62.3120002746582
22.9525411955647,105.558679883243,52996.43359375
22.9521686056875,105.535756192822,28744.255859375
22.952137042552,105.545022479097,123.807998657227
22.9521202130086,105.549899465266,2.72000002861023
22.9483527828807,106.223836640016,577.447998046875
22.9516786743049,105.546971458494,190
22.9516378885378,105.558676174259,41.7760009765625
22.9507804026794,105.545504745763,213.600006103516
22.9507669399283,105.549406295852,42.8559989929199
22.9469943055572,106.224312046856,1048
22.9503270705123,105.545990627438,371.631988525391
22.9503186602243,105.548429088266,27.7280006408691
22.9498737368938,105.546476505877,1833.11206054688
22.9498449641698,105.554767239694,108.800003051758
22.9493950146818,105.554277710171,1144
22.9489704276987,105.546472878376,36548.23828125
22.9485154107404,105.547446436124,568.799987792969
22.9485137273312,105.54793412177,1866.81604003906
22.9484968108043,105.552810975697,28.1280002593994
22.9484951109082,105.553298660836,0
22.9480654380255,105.546956935178,50742.50390625
22.9480620727795,105.54793230328,1358
22.9480603879083,105.548419987261,11561.6884765625
22.9480587015384,105.548907671197,47756.48828125
22.9480366423402,105.55524755816,1716.2080078125
22.9442811115876,106.224775253038,1056
22.9476137833743,105.54695511997,0
22.9476087333676,105.548418167198,62544
22.9476070470346,105.548905849516,18048.46484375
22.9476053592028,105.549393531787,1688.2080078125
22.9471604468973,105.547440985645,138.664001464844
22.9471553925049,105.54890402788,2179.76806640625
22.9471537047101,105.549391708533,350.855987548828
22.9471520154165,105.549879389141,49689.2578125
22.9467020501915,105.549389885326,48241.0234375
22.9466986701796,105.550365243258,69526.7890625
22.9466918921716,105.552315958567,3346.88793945313
22.9466884941755,105.553291315944,16.6399993896484
22.9466867929295,105.553778994564,1102.61596679688
22.9466850901847,105.554266673136,132
22.9466816801993,105.555242030142,4.44000005722046
22.9462571375393,105.547437352221,473.135986328125
22.9462487064275,105.549875739535,105
22.9462470157092,105.55036341686,66154
22.9462453234922,105.550851094138,64229.9765625
22.9462402378495,105.552314125697,36792.09765625
22.9462351387189,105.553777156838,432
22.9462300261006,105.555240187563,23.1040000915527
22.9462231882951,105.557190894543,61.0880012512207
22.9461921214406,105.565969066671,39.6640014648438
22.9458054828216,105.547435535578,1944
22.9457953612129,105.550361590508,332.440002441406
22.9457919753545,105.551336941783,78.7679977416992
22.9457868853272,105.552799968348,0
22.9453521449266,105.5479213933,928
22.9453437066909,105.550359764202,184.720001220703
22.9453403209065,105.551335112241,43849.14453125
22.9453386257664,105.551822786191,343.272003173828
22.9453352309905,105.552798133952,205.328002929688
22.9449004901941,105.547919575131,534.400024414063
22.9448869713297,105.551820955077,54136.09765625
22.9448852747282,105.552308627363,54810.0625
22.9448835766281,105.552796299602,3593.19995117188
22.944844106729,105.564012748237,1091.28796386719
22.9411125789079,106.225721948124,1125.81604003906
22.9444488354357,105.547917757007,7246.4482421875
22.9444353168671,105.55181912401,50690.6640625
22.9444336203027,105.552306794677,4759.81591796875
22.944394185733,105.563523207175,346.496002197266
22.9443415580309,105.57815327281,14087.34375
22.9439988636924,105.547428269465,1947.90405273438
22.9439971806515,105.54791593893,3908.34399414063
22.9439819658514,105.552304962038,57065.03125
22.9439425321446,105.563521337322,13253.087890625
22.9439373301772,105.564984340963,1119.40002441406
22.9435294069906,105.669831757897,5632.5517578125
22.9435252872089,105.670807071154,3827.2880859375
22.9435472088455,105.547426453052,5112.88818359375
22.9435286133857,105.552790796831,1327.31201171875
22.9434908785304,105.563519467517,54638.7421875
22.9434734865735,105.568396128481,16
22.943436475726,105.578637100951,0
22.9433714911869,105.596193003794,61.6879997253418
22.9430955539728,105.547424636684,1958.66394042969
22.9430938710055,105.547912302913,2808.47192382813
22.943082048279,105.551325965225,1755.32800292969
22.9430392248903,105.56351759776,44866.640625
22.9430374924755,105.564005262451,224
22.9430305478321,105.565955920745,597.328002929688
22.9430270665201,105.566931249608,824
22.9427917960894,105.629351887229,50438.21484375
22.9426422161438,105.547910484973,1724.56799316406
22.9426270023426,105.552299464399,128
22.9426133770737,105.556200776297,0
22.9425858388475,105.564003391123,1689.90405273438
22.9425841049722,105.56449105415,0
22.9425788943561,105.565954042946,0
22.9425719258909,105.567904694009,57
22.9425420424561,105.576194952503,107.776000976563
22.9421905612563,105.547908667079,1441.88000488281
22.9421719505354,105.553272956962,0
22.9421428319054,105.56156321209,0
22.9421341851937,105.564001519842,66765.4296875
22.9421324513564,105.564489181251,52213.3984375
22.9421307160207,105.564976842613,15822.7763671875
22.9421272408543,105.565952165193,72.463996887207
22.9421237596946,105.566927487585,3256.10400390625
22.9420850713791,105.577656021274,0
22.9420815182998,105.578631341363,155.199996948242
22.9394919295673,106.075524497574,37932.3203125
22.9383918438039,106.227160230848,706.664001464844
22.9417372219878,105.548394510561,285
22.9417236932075,105.552295799537,69785.5078125
22.9417202960293,105.553271121319,2933.087890625
22.9417117768631,105.555709424962,0
22.941698068285,105.559610708367,2356.3759765625
22.9416894517287,105.562049008972,32678.072265625
22.9412855670855,105.548392691141,3062.49609375
22.9412720386012,105.552293967176,7415.10400390625
22.9412686414973,105.553269285722,62472.9375
22.9412618293101,105.555219922258,2406.2080078125
22.9412601225176,105.555707581276,1090.12805175781
22.9412584142268,105.556195240248,24
22.9412464142395,105.559608851739,1206.55200195313
22.9412429721872,105.560584168887,5539.16796875
22.9411976801372,105.573263274588,134.399993896484
22.9411870842924,105.576189217471,0
22.9411782132198,105.57862750188,90
22.9408866414561,105.653726043172,53715.85546875
22.9408355964387,105.547903213674,2382.32788085938
22.9408339121573,105.548390871768,1539.39196777344
22.9408203839691,105.55229213486,316
22.9408169869396,105.553267450172,285.2080078125
22.9408152861774,105.553755107758,59050.87109375
22.940813583917,105.554242765297,172.664001464844
22.9408084681463,105.555705737638,218.063995361328
22.9408067598929,105.556193394991,51.1040000915527
22.9407999118968,105.558144023939,2409.68798828125
22.9407964789093,105.559119338133,9.9040002822876
22.9407826870296,105.563020593029,97.8399963378906
22.9407635666291,105.568384813578,355.384002685547
22.9407460271324,105.573261372713,0
22.940730113487,105.577650271828,1886.76794433594
22.9405984355497,105.612761321093,33162.55859375
22.9403856241941,105.547413739442,7350.26416015625
22.9403839414478,105.547901395964,20467.49609375
22.940365332356,105.553265614668,61475.09765625
22.940363631631,105.553753270636,60333.6640625
22.9403602256865,105.554728582434,281.600006103516
22.9403568137491,105.555703894045,1.02400004863739
22.9403499718958,105.557654516709,1302.21594238281
22.9403482576869,105.558142172259,1082.40795898438
22.940343106071,105.559605138626,246.399993896484
22.9403413858693,105.560092793988,333.328002929688
22.9403327623876,105.562531070093,65.7119979858398
22.9403310331966,105.563018725173,89.7119979858398
22.9403275703201,105.563994035191,3844.30395507813
22.9399339691406,105.547411923395,1400.66394042969
22.9399136777465,105.55326377921,58720.5859375
22.9399017414707,105.55667735869,2716.43994140625
22.9399000302957,105.557165012715,16325.15234375
22.9398983176225,105.557652666693,36780.3828125
22.9398966034512,105.558140320625,1406.96801757813
22.9398948877816,105.55862797451,14182.671875
22.9398931706139,105.559115628348,849.512023925781
22.939891451948,105.559603282139,201
22.9398793793379,105.563016857363,96.6080017089844
22.9398759165371,105.563992164146,266.903991699219
22.9398741828895,105.564479817466,51510.83984375
22.9398724477437,105.56496747074,623.664001464844
22.9398268080964,105.577646439106,1119
22.939490704952,105.544971840273,66.4560012817383
22.9394873530902,105.545947147259,2550.1201171875
22.9394839952357,105.546922454062,476.287994384766
22.9394823140612,105.547410107394,202.664001464844
22.9394738857165,105.54984837337,489
22.9394721955531,105.550336026427,10619.759765625
22.9394620231113,105.553261943798,1524
22.9394535048773,105.555700207,101.776000976563
22.9394432335576,105.558626121306,0
22.9394415164275,105.559113773526,1189.01599121094
22.9394380776728,105.560089077827,3305.2080078125
22.9394277254532,105.563014989601,168
22.9394259948398,105.563502641398,71.3280029296875
22.9394242627283,105.563990293149,61711.2578125
22.9394225291186,105.564477944852,39968.0703125
22.9394120959995,105.567403854075,87.1520004272461
22.9393857772459,105.574718619624,224.223999023438
22.939373379805,105.578132173181,3900.43994140625
22.939037374518,105.545457684304,1508.52001953125
22.9390222307958,105.549846549327,79710.984375
22.9390205406693,105.550334200767,2897.46411132813
22.9390188490448,105.55082185216,48423.3203125
22.9390137651824,105.552284806063,281.920013427734
22.9390103684502,105.553260108433,69707.3671875
22.9390069657255,105.554235410618,9.69600009918213
22.939005262116,105.554723061641,415
22.9390018504026,105.555698363548,101.328002929688
22.9390001422988,105.556186014431,17.9360008239746
22.9389967215967,105.557161316058,912
22.9389932949022,105.558136617498,126.664001464844
22.9389881436245,105.559599569307,17432.607421875
22.9389760715428,105.563013121886,61.3279991149902
22.9389743409672,105.563500772066,53.7120018005371
22.9389726088936,105.563988422198,505.135986328125
22.9385722644406,105.549357075463,30209.52734375
22.9385705758492,105.549844725331,7000.89599609375
22.9385671941723,105.550820024929,10102.49609375
22.9385655010867,105.551307674658,27503.767578125
22.9385638065029,105.551795324342,28138.82421875
22.9385587137633,105.553258273115,63683.640625
22.9385501959022,105.555696520142,26819.49609375
22.9385416405889,105.558134766005,3637.32788085938
22.938539925032,105.558622415037,202.664001464844
22.9385382079771,105.559110064023,0
22.938536489424,105.559597712961,42.6640014648438
22.9385244176065,105.563011254218,168
22.9385209550331,105.563986551295,59083.703125
22.9385192214993,105.564474199763,53767.76953125
22.9385157499374,105.565449496558,1762.33605957031
22.938498302244,105.570325977679,570.664001464844
22.9384965492353,105.570813625528,0
22.9384718498167,105.577640690387,362.664001464844
22.9384665188837,105.579103631626,35231.0625
22.9381307092984,105.546429362661,71.463996887207
22.9381222964876,105.548867604833,8185.56787109375
22.9381206094313,105.54935525313,88637.375
22.9381155392739,105.550818197744,333.496002197266
22.9381121516787,105.551793493922,26755.912109375
22.9381104556341,105.552281141942,53360.0234375
22.9381070590506,105.553256437842,15561.328125
22.9381053585117,105.553744085723,0
22.9380985413758,105.555694676782,40
22.9380917002712,105.557645267096,410.175994873047
22.9380899862499,105.558132914558,30.8080005645752
22.9380882707305,105.558620561973,3254.39990234375
22.9380865537131,105.559108209341,101.328002929688
22.9380848351977,105.559595856663,0
22.9380831151842,105.560083503937,3647.67993164063
22.9380693011468,105.56398468044,1172.35998535156
22.9380675676509,105.56447232729,29818.48828125
22.938065832657,105.564959974094,610.664001464844
22.9380501503001,105.569348793188,48
22.9380396279839,105.572274670439,0
22.9376790540422,105.546427550079,2704.84790039063
22.9376723269369,105.548378137439,1958.31201171875
22.9376706414155,105.548865784164,61153.0078125
22.9376588008211,105.55227930995,78375.6953125
22.9376571033156,105.552766956307,1106.91198730469
22.937655404312,105.553254602616,63439.6640625
22.9376520018107,105.554229895097,1804.32800292969
22.9376502983131,105.554717541268,2565.43994140625
22.9376485933174,105.555205187392,18.503999710083
22.9376468868237,105.555692833469,1313.42395019531
22.9376400458687,105.557643417314,1070.66394042969
22.9376366164032,105.558618708956,3259.26391601563
22.9376348994234,105.559106354707,0
22.9376331809455,105.559594000411,3.07200002670288
22.9376314609697,105.560081646068,137.600006103516
22.9376211096564,105.563007519023,672
22.9376193791945,105.563495164351,528.840026855469
22.9376176472346,105.563982809631,878.471984863281
22.9376159137767,105.564470454865,873.599975585938
22.9376072240169,105.56690868032,1015.22399902344
22.9375914880751,105.571297483145,0
22.9375720904776,105.576661570217,64.9599990844727
22.9375146304868,105.592266153712,46940.91015625
22.9372774848162,105.652733422642,54248.6796875
22.9372273987601,105.546425737542,341.600006103516
22.9372223557886,105.547888673279,19108.15234375
22.9372206718021,105.548376318433,61110.359375
22.9372139208762,105.550326898588,64
22.9372071459824,105.552277478006,69.7760009765625
22.937205448514,105.552765122744,6221.07177734375
22.9372003471208,105.554228056683,65.7119979858398
22.9371935242914,105.556178634617,1433.59997558594
22.9371901038888,105.557153923304,0
22.9371883914405,105.557641567578,928.840026855469
22.93718496205,105.558616855985,512.359985351563
22.9371832451078,105.559104500119,2229.8798828125
22.9371815266675,105.559592144206,186.904006958008
22.9371798067294,105.560079788245,119.384002685547
22.9371780852932,105.560567432238,178.856002807617
22.9371711845687,105.562518007739,32.4959983825684
22.9371677252186,105.563493295207,61.3279991149902
22.9371642598766,105.564468582486,83.6320037841797
22.9371415891013,105.570807945174,1715.7919921875
22.9371363214326,105.57227087388,0
22.9371133390804,105.578610226606,31368.904296875
22.9367757434523,105.546423925051,54083.54296875
22.9367740639965,105.546911568725,64291.09765625
22.9367723830428,105.547399212354,6244.919921875
22.9367707005911,105.547886855936,2932.248046875
22.9367554911178,105.552275646107,68262.9765625
22.9367537936866,105.552763289228,98735.828125
22.9367503943302,105.553738575332,442.664001464844
22.936748692405,105.554226218315,604.288024902344
22.9367435776419,105.555689146983,0
22.9367384493972,105.557152075233,8659.736328125
22.9367367369864,105.557639717889,117.81600189209
22.936733307671,105.558615003062,3085.67993164063
22.9367298723637,105.559590288047,0
22.9367264310647,105.560565572845,3843.67993164063
22.9367247081682,105.561053215174,43958.6484375
22.9367229837739,105.561540857455,30123.919921875
22.9367212578815,105.56202849969,5724.60791015625
22.9367126059507,105.564466710155,266.239990234375
22.9366652384153,105.577633026105,467.200012207031
22.9366634630911,105.578120666763,198
22.9366420423628,105.583972350879,29005.81640625
22.9363240881186,105.546422112606,2233.60009765625
22.9363224086996,105.546909754663,15995.6162109375
22.9363089194222,105.550810889465,15189.6240234375
22.9363021388333,105.552761455759,59117.640625
22.9363004399413,105.553249097217,71259.5859375
22.9362970376635,105.554224379993,169.063995361328
22.9362953342776,105.554712021312,170.800003051758
22.9362936293939,105.555199662584,272
22.9362919230123,105.55568730381,243.552001953125
22.9362885057552,105.556662586122,1797.17602539063
22.9362867948798,105.557150227208,69.6399993896484
22.9362850825065,105.557637868247,254.544006347656
22.9362833686353,105.558125509239,155.072006225586
22.9362799363991,105.559100791084,1691.99194335938
22.9362782180341,105.559588431936,10173.2802734375
22.9362747768103,105.560563713499,30.3999996185303
22.9362730539516,105.561051354211,18801.17578125
22.936271329595,105.561538994875,2143.34399414063
22.9362696037404,105.562026635492,8072
22.936267876388,105.562514276062,23750.056640625
22.9362661475376,105.563001916585,47605.6328125
22.9362644171893,105.563489557061,1257.59204101563
22.9362626853431,105.56397719749,47161.48046875
22.9362505204783,105.567390679164,0
22.9362294956631,105.573242356608,0.695999979972839
22.9325439955682,106.224182090729,1047.66394042969
22.9358757870299,105.545445019191,262.31201171875
22.9358724327591,105.546420300207,373.328002929688
22.9358572643948,105.55080906251,270.216003417969
22.9358487850994,105.553247262176,71765.8515625
22.9358351403366,105.557148379229,77.1360015869141
22.9358334280008,105.557636018651,99.4240036010742
22.935831714167,105.558123658027,9091.48828125
22.935828282006,105.559098936637,2219.19995117188
22.9358265636786,105.559586575872,31.5440006256104
22.9358248438533,105.56007421506,977.328002929688
22.9358231225302,105.560561854201,41751.59375
22.9358213997092,105.561049493295,23161.455078125
22.9358196753903,105.561537132342,15685.0078125
22.9358144934463,105.5630000492,54189.28125
22.9358127631359,105.563487688059,68281.34375
22.9358110313276,105.56397532687,71585.1484375
22.9358092980214,105.564462965634,60550.12109375
22.935798866729,105.567388797225,1608
22.9357548225865,105.579579743661,855.504028320313
22.9357441126912,105.582505566313,17928.408203125
22.9357423224661,105.582993203251,162.552001953125
22.9357405307432,105.583480840141,14989.8564453125
22.9357387375224,105.583968476981,1592
22.9357369428038,105.584456113772,1084.07202148438
22.9357351465874,105.584943750515,20082.439453125
22.9355027895447,105.644922683409,368.720001220703
22.935410678833,105.5493443201,268
22.9353971302317,105.553245427182,60509.6015625
22.9353954299162,105.553733065359,2573
22.9353920247916,105.554708341574,76
22.9353869058707,105.556171255548,341.600006103516
22.9353851965681,105.556658893446,63.2000007629395
22.9353834857676,105.557146531298,89.4160003662109
22.9353817734692,105.557634169102,83
22.935380059673,105.558121806861,1532.71997070313
22.9353783443789,105.558609444572,1891.81604003906
22.935376627587,105.559097082236,276.496002197266
22.9353749092973,105.559584719854,0
22.935357644018,105.564461093445,55141.16015625
22.9353559092519,105.564948730545,58598.18359375
22.935354172988,105.565436367597,44803.640625
22.9353454692008,105.567874552147,1631.17602539063
22.9353332209895,105.571288008518,0
22.9353085043853,105.578114914208,39749.0078125
22.9353067276799,105.578602549967,41811.83203125
22.9353049494766,105.579090185678,52905.08984375
22.9353031697755,105.579577821339,3107.84790039063
22.9352924601146,105.582503634289,17574.13671875
22.9352906699287,105.58299126961,15211.2001953125
22.9349741509018,105.544953763656,5288.39990234375
22.9349454753382,105.553243592234,41074.3828125
22.9349437750599,105.553731228794,46978.23828125
22.9349420732837,105.554218865308,273.048004150391
22.9349403700098,105.554706501775,609.056030273438
22.934938665238,105.555194138196,0
22.9349318311727,105.557144683413,25574.34375
22.9349301189118,105.5576323196,1933.25598144531
22.9349266898966,105.558607591835,63.3279991149902
22.9349249731423,105.559095227883,233.600006103516
22.9349215351401,105.560070499837,0
22.9349180911468,105.561045771603,0
22.9349163669034,105.561533407416,0
22.9349129139231,105.5625086789,20
22.9349007813111,105.565922127609,3086.5439453125
22.9348990420895,105.566409762949,1986.88793945313
22.9348604002714,105.577137728358,0
22.9348586266005,105.577625362597,34352.9453125
22.9348568514317,105.578112996787,84926.78125
22.9348532966008,105.579088265022,45738.51171875
22.9348390173655,105.582989336017,3149.81591796875
22.9346074073866,105.64296789642,46402.71875
22.9345224953547,105.544951956245,1559.751953125
22.9345124242164,105.547877769911,2394.1201171875
22.9345107404511,105.548365405361,41229.85546875
22.9344921201777,105.553729392276,89.879997253418
22.9344904184388,105.554217027172,3042.6640625
22.9344887152022,105.554704662022,1576.28002929688
22.9344835965054,105.556167566293,206.664001464844
22.9344750353884,105.558605739146,120.295997619629
22.9344733186717,105.559093373576,7205.3359375
22.9344716004571,105.55958100796,25179.6875
22.9344698807448,105.560068642296,50.8160018920898
22.9344681595347,105.560556276586,468.496002197266
22.9344612597165,105.562506813274,4939.72021484375
22.9344560691261,105.563969715296,39158.296875
22.9344473881866,105.566407884386,4993.90380859375
22.9344456475053,105.566895518062,10.6639995574951
22.9344246425042,105.572747118455,3090.69604492188
22.934422882352,105.573234751511,23652.783203125
22.9344175929086,105.574697650388,0
22.9344158267653,105.575185283251,66
22.9344122899853,105.576160548832,4312.56787109375
22.9344105193487,105.57664818155,41300.84765625
22.9344087472143,105.57713581422,47734.82421875
22.9344069735822,105.577623446841,38295.2890625
22.9344051984522,105.578111079414,1966.59204101563
22.9344034218246,105.578598711939,47141.3671875
22.9344016436991,105.579086344415,56848.11328125
22.934072513026,105.544462514726,4487.423828125
22.9340708397819,105.54495014888,69168.53125
22.9340370603687,105.554702822316,15420.2080078125
22.9340353556716,105.555190455502,4944
22.9340250960359,105.558116253643,362.127990722656
22.9340233808544,105.558603886503,140.888000488281
22.9340216641753,105.559091519316,104.496002197266
22.9340182263237,105.560066784802,11497
22.9340165051512,105.560554417475,27.7280006408691
22.9339939936146,105.566893637929,5354.17578125
22.9339922514738,105.56738126994,79
22.9339905078351,105.567868901904,428.567993164063
22.9339887626988,105.56835653382,1268.59997558594
22.9339782604281,105.571282324316,1086.26403808594
22.9339765048076,105.571769955898,3108.17602539063
22.9339747476893,105.572257587432,6020.16796875
22.9339729890733,105.572745218918,0
22.9339712289596,105.573232850356,1674.66394042969
22.9339694673481,105.573720481747,670.664001464844
22.9339677042389,105.574208113089,2668.23193359375
22.933965939632,105.574695744383,11675.1357421875
22.9339624059249,105.575671006826,5021.6240234375
22.9339606368248,105.576158637975,825.711975097656
22.9339588662269,105.576646269076,21451.47265625
22.9339570941313,105.577133900129,52873.10546875
22.9339517688582,105.578596792997,14812.2158203125
22.9339321275317,105.583960729772,15490.83203125
22.9327216358199,105.851661290803,830.664001464844
22.9313829918831,106.072534928596,2415.55200195313
22.9336225291004,105.543973076442,6301
22.9336208573907,105.544460709024,27323.3125
22.9335837008496,105.555188614226,2182
22.9335819946921,105.555676245749,1569.64794921875
22.9335802870368,105.556163877225,18398.0234375
22.9335785778838,105.556651508655,908.799987792969
22.9335768672331,105.557139140038,3528.74389648438
22.9335751550847,105.557626771374,472.496002197266
22.9335717262946,105.558602033907,10552.599609375
22.9335682915137,105.559577296253,212.800003051758
22.9335648507419,105.560552558411,0
22.9335631281094,105.561040189419,149.328002929688
22.9335579512257,105.562503082163,194.10400390625
22.9335423396981,105.566891757844,1367.15197753906
22.9335371088967,105.568354648884,5.32800006866455
22.9335353623009,105.568842279136,61.6160011291504
22.9335336142073,105.56932990934,203.839996337891
22.933531864616,105.569817539496,33.0400009155273
22.9335301135271,105.570305169604,853.416015625
22.9335283609404,105.570792799665,17535.6328125
22.933526606856,105.571280429678,760
22.9335072130793,105.576644356651,97990.7109375
22.9335054410225,105.577131986087,83518.0625
22.9331725435782,105.543483641391,1481.17602539063
22.9331708734027,105.543971272402,58864.0546875
22.933123500424,105.557624922059,8415
22.9331217868153,105.558112551732,3312.25610351563
